Name,Swimmer_ID,Team,Year,Event,Event_Type,swim_type,Time,Improvement
Elizabeth Fitzpatrick,424082,Duke University,2017,1M Diving,Prelims,dive,240.85,NA
Elizabeth Fitzpatrick,424082,Duke University,2017,10M Diving,Prelims,dive,220.95,NA
Elizabeth Fitzpatrick,424082,Duke University,2017,3M Diving,Prelims,dive,273.60,NA
Madeline Rusch,150772,Duke University,2017,50 Y Free,Prelims,swim,22.40,-0.3%
Madeline Rusch,150772,Duke University,2017,50 Y Free,Finals,swim,22.25,+0.4%
Madeline Rusch,150772,Duke University,2017,50 Y Free,Timed Finals,swim,21.81,NA
Madeline Rusch,150772,Duke University,2017,50 Y Free,Timed Finals,swim,22.56,-1.0%
Madeline Rusch,150772,Duke University,2017,100 Y Free,Prelims,swim,NS,NA
Madeline Rusch,150772,Duke University,2017,100 Y Fly,Prelims,swim,53.05,+2.1%
Madeline Rusch,150772,Duke University,2017,100 Y Fly,Finals,swim,53.44,+1.4%
Isabella Paez,177740,Duke University,2017,100 Y Fly,Prelims,swim,53.56,-0.1%
Isabella Paez,177740,Duke University,2017,100 Y Fly,Finals,swim,53.47,+0.0%
Isabella Paez,177740,Duke University,2017,200 Y Fly,Prelims,swim,1:58.03,-1.2%
Isabella Paez,177740,Duke University,2017,200 Y Fly,Finals,swim,1:57.51,-0.8%
Isabella Paez,177740,Duke University,2017,200 Y IM,Prelims,swim,2:05.76,-1.7%
Mickayla Hinkle,179940,Duke University,2017,100 Y Back,Prelims,swim,53.51,NA
Mickayla Hinkle,179940,Duke University,2017,100 Y Back,Finals,swim,53.42,+0.2%
Mickayla Hinkle,179940,Duke University,2017,200 Y Back,Prelims,swim,1:56.60,+1.5%
Mickayla Hinkle,179940,Duke University,2017,200 Y Back,Finals,swim,1:57.94,+0.4%
Mickayla Hinkle,179940,Duke University,2017,100 Y Fly,Prelims,swim,55.07,+5.0%
Kylie Jordan,291652,Duke University,2017,100 Y Fly,Prelims,swim,52.89,+1.6%
Kylie Jordan,291652,Duke University,2017,100 Y Fly,Finals,swim,52.92,+1.5%
Kylie Jordan,291652,Duke University,2017,200 Y Fly,Prelims,swim,1:59.85,+0.2%
Kylie Jordan,291652,Duke University,2017,200 Y Fly,Finals,swim,1:59.76,+0.3%
Kylie Jordan,291652,Duke University,2017,200 Y IM,Prelims,swim,2:01.80,+0.0%
Lindsey Schlichte,169084,Duke University,2017,200 Y Free,Prelims,swim,1:51.12,-0.2%
Lindsey Schlichte,169084,Duke University,2017,500 Y Free,Prelims,swim,4:51.06,+0.4%
Lindsey Schlichte,169084,Duke University,2017,500 Y Free,Finals,swim,4:50.92,+0.5%
Lindsey Schlichte,169084,Duke University,2017,1650 Y Free,Timed Finals,swim,16:46.24,+0.3%
Ashleigh Shanley,164208,Duke University,2017,50 Y Breast,Timed Finals,swim,27.79,NA
Ashleigh Shanley,164208,Duke University,2017,100 Y Breast,Prelims,swim,1:01.53,+1.3%
Ashleigh Shanley,164208,Duke University,2017,100 Y Breast,Finals,swim,1:01.60,+1.2%
Ashleigh Shanley,164208,Duke University,2017,100 Y Breast,Timed Finals,swim,1:02.02,NA
Ashleigh Shanley,164208,Duke University,2017,200 Y Breast,Prelims,swim,2:16.23,+1.0%
Ashleigh Shanley,164208,Duke University,2017,200 Y IM,Prelims,swim,2:04.16,-0.4%
Alexandra Aitchison,258219,Duke University,2017,100 Y Free,Timed Finals,swim,48.86,NA
Alexandra Aitchison,258219,Duke University,2017,200 Y Free,Prelims,swim,1:48.09,+0.6%
Alexandra Aitchison,258219,Duke University,2017,200 Y Free,Finals,swim,1:49.07,-0.3%
Alexandra Aitchison,258219,Duke University,2017,200 Y Free,Timed Finals,swim,1:45.50,NA
Alexandra Aitchison,258219,Duke University,2017,500 Y Free,Prelims,swim,4:50.62,-0.8%
Alexandra Aitchison,258219,Duke University,2017,500 Y Free,Finals,swim,4:51.84,-1.2%
Alexandra Aitchison,258219,Duke University,2017,200 Y Back,Prelims,swim,1:59.69,-0.6%
Anna Quinn,288543,Duke University,2017,100 Y Fly,Prelims,swim,54.17,+1.1%
Anna Quinn,288543,Duke University,2017,100 Y Fly,Finals,swim,54.47,+0.5%
Anna Quinn,288543,Duke University,2017,200 Y Fly,Prelims,swim,2:01.00,-1.5%
Anna Quinn,288543,Duke University,2017,200 Y IM,Prelims,swim,2:04.11,+1.2%
Elizabeth Devitt,215672,Duke University,2017,200 Y Back,Prelims,swim,2:03.09,-0.4%
Elizabeth Devitt,215672,Duke University,2017,200 Y IM,Prelims,swim,2:04.58,-1.2%
Elizabeth Devitt,215672,Duke University,2017,400 Y IM,Prelims,swim,4:21.64,-1.5%
Elizabeth Devitt,215672,Duke University,2017,400 Y IM,Finals,swim,4:18.70,-0.4%
Liza Bragg,200544,Duke University,2017,200 Y Back,Prelims,swim,2:00.28,-0.0%
Liza Bragg,200544,Duke University,2017,200 Y IM,Prelims,swim,2:04.30,-1.3%
Liza Bragg,200544,Duke University,2017,400 Y IM,Prelims,swim,4:25.95,-0.6%
Brittany Kampfer,283111,Duke University,2017,200 Y Free,Prelims,swim,1:52.34,-1.1%
Brittany Kampfer,283111,Duke University,2017,500 Y Free,Prelims,swim,4:53.12,-1.1%
Brittany Kampfer,283111,Duke University,2017,1650 Y Free,Timed Finals,swim,17:27.50,-5.1%
Mackenzie Willborn,424086,Duke University,2018,1M Diving,Prelims,dive,262.20,NA
Mackenzie Willborn,424086,Duke University,2018,1M Diving,Finals,dive,282.70,NA
Mackenzie Willborn,424086,Duke University,2018,10M Diving,Prelims,dive,213.65,NA
Mackenzie Willborn,424086,Duke University,2018,3M Diving,Prelims,dive,288.75,NA
Mackenzie Willborn,424086,Duke University,2018,3M Diving,Finals,dive,274.00,NA
Madeline Hess,179634,Duke University,2018,50 Y Free,Prelims,swim,22.46,NA
Madeline Hess,179634,Duke University,2018,50 Y Free,Finals,swim,22.45,+0.0%
Madeline Hess,179634,Duke University,2018,100 Y Free,Timed Finals,swim,48.60,NA
Madeline Hess,179634,Duke University,2018,200 Y Free,Timed Finals,swim,1:47.09,NA
Madeline Hess,179634,Duke University,2018,50 Y Back,Timed Finals,swim,24.76,+1.8%
Madeline Hess,179634,Duke University,2018,100 Y Back,Prelims,swim,52.89,+0.9%
Madeline Hess,179634,Duke University,2018,100 Y Back,Finals,swim,53.00,+0.7%
Madeline Hess,179634,Duke University,2018,200 Y Back,Prelims,swim,1:54.24,+1.1%
Madeline Hess,179634,Duke University,2018,200 Y Back,Finals,swim,1:54.38,+0.9%
Leah Goldman,168037,Duke University,2018,50 Y Free,Timed Finals,swim,21.90,NA
Leah Goldman,168037,Duke University,2018,50 Y Free,Timed Finals,swim,22.17,NA
Leah Goldman,168037,Duke University,2018,100 Y Free,Prelims,swim,49.69,-0.2%
Leah Goldman,168037,Duke University,2018,100 Y Free,Timed Finals,swim,48.56,NA
Leah Goldman,168037,Duke University,2018,100 Y Free,Timed Finals,swim,48.57,NA
Leah Goldman,168037,Duke University,2018,100 Y Fly,Prelims,swim,52.23,-0.8%
Leah Goldman,168037,Duke University,2018,100 Y Fly,Finals,swim,51.46,+0.7%
Leah Goldman,168037,Duke University,2018,200 Y IM,Prelims,swim,1:57.49,+0.2%
Leah Goldman,168037,Duke University,2018,200 Y IM,Finals,swim,1:55.67,+1.7%
Verity Abel,181084,Duke University,2018,200 Y Free,Prelims,swim,1:46.17,+0.9%
Verity Abel,181084,Duke University,2018,200 Y Free,Finals,swim,1:45.94,+1.1%
Verity Abel,181084,Duke University,2018,200 Y Free,Timed Finals,swim,1:47.13,+0.4%
Verity Abel,181084,Duke University,2018,500 Y Free,Prelims,swim,4:43.98,-0.2%
Verity Abel,181084,Duke University,2018,500 Y Free,Finals,swim,4:43.08,+0.2%
Verity Abel,181084,Duke University,2018,1650 Y Free,Timed Finals,swim,16:17.08,+0.2%
Kylie Jordan,291652,Duke University,2018,50 Y Free,Timed Finals,swim,22.83,NA
Kylie Jordan,291652,Duke University,2018,100 Y Free,Timed Finals,swim,50.20,NA
Kylie Jordan,291652,Duke University,2018,200 Y Free,Timed Finals,swim,1:47.75,NA
Kylie Jordan,291652,Duke University,2018,100 Y Fly,Prelims,swim,52.61,+0.0%
Kylie Jordan,291652,Duke University,2018,100 Y Fly,Finals,swim,52.61,+0.0%
Kylie Jordan,291652,Duke University,2018,100 Y Fly,Timed Finals,swim,52.70,NA
Kylie Jordan,291652,Duke University,2018,200 Y Fly,Prelims,swim,1:57.50,+2.2%
Kylie Jordan,291652,Duke University,2018,200 Y Fly,Finals,swim,1:58.35,+1.5%
Kylie Jordan,291652,Duke University,2018,200 Y IM,Prelims,swim,1:59.95,+1.9%
Kylie Jordan,291652,Duke University,2018,200 Y IM,Finals,swim,2:01.04,+1.0%
Elizabeth Devitt,215672,Duke University,2018,200 Y Back,Prelims,swim,1:58.18,+1.3%
Elizabeth Devitt,215672,Duke University,2018,200 Y IM,Prelims,swim,1:58.40,+1.5%
Elizabeth Devitt,215672,Duke University,2018,200 Y IM,Finals,swim,1:58.30,+1.5%
Elizabeth Devitt,215672,Duke University,2018,400 Y IM,Prelims,swim,4:10.39,+1.8%
Elizabeth Devitt,215672,Duke University,2018,400 Y IM,Finals,swim,4:09.58,+2.2%
Isabella Paez,177740,Duke University,2018,200 Y Free,Timed Finals,swim,1:47.61,NA
Isabella Paez,177740,Duke University,2018,500 Y Free,Prelims,swim,4:51.95,+0.4%
Isabella Paez,177740,Duke University,2018,100 Y Fly,Prelims,swim,53.14,+0.4%
Isabella Paez,177740,Duke University,2018,100 Y Fly,Finals,swim,52.79,+1.1%
Isabella Paez,177740,Duke University,2018,200 Y Fly,Prelims,swim,1:56.56,-0.3%
Isabella Paez,177740,Duke University,2018,200 Y Fly,Finals,swim,1:55.45,+0.6%
Maryellen Targonski,361691,Duke University,2018,1M Diving,Prelims,dive,244.80,NA
Maryellen Targonski,361691,Duke University,2018,10M Diving,Prelims,dive,241.05,NA
Maryellen Targonski,361691,Duke University,2018,10M Diving,Finals,dive,250.05,NA
Maryellen Targonski,361691,Duke University,2018,3M Diving,Prelims,dive,234.00,NA
Elizabeth Fitzpatrick,424082,Duke University,2018,1M Diving,Prelims,dive,251.15,NA
Elizabeth Fitzpatrick,424082,Duke University,2018,3M Diving,Prelims,dive,281.15,NA
Alyssa Marsh,258169,Duke University,2018,50 Y Free,Prelims,swim,22.52,-0.8%
Alyssa Marsh,258169,Duke University,2018,50 Y Free,Finals,swim,22.60,-1.1%
Alyssa Marsh,258169,Duke University,2018,50 Y Free,Timed Finals,swim,22.74,-1.7%
Alyssa Marsh,258169,Duke University,2018,100 Y Free,Prelims,swim,49.08,-0.9%
Alyssa Marsh,258169,Duke University,2018,100 Y Free,Finals,swim,49.40,-1.6%
Alyssa Marsh,258169,Duke University,2018,100 Y Free,Timed Finals,swim,49.13,-1.0%
Alyssa Marsh,258169,Duke University,2018,100 Y Back,Timed Finals,swim,53.20,-0.2%
Alyssa Marsh,258169,Duke University,2018,50 Y Fly,Timed Finals,swim,22.55,NA
Alyssa Marsh,258169,Duke University,2018,100 Y Fly,Prelims,swim,53.05,-1.8%
Alyssa Marsh,258169,Duke University,2018,100 Y Fly,Finals,swim,52.79,-1.3%
Constance Dean,696041,Duke University,2018,200 Y Breast,Prelims,swim,2:14.60,+1.6%
Constance Dean,696041,Duke University,2018,200 Y Breast,Finals,swim,2:12.92,+2.8%
Constance Dean,696041,Duke University,2018,200 Y IM,Prelims,swim,1:59.99,+0.3%
Constance Dean,696041,Duke University,2018,400 Y IM,Prelims,swim,4:14.97,-1.0%
Constance Dean,696041,Duke University,2018,400 Y IM,Finals,swim,4:09.79,+1.0%
Susan Hynes,184035,Duke University,2018,50 Y Breast,Timed Finals,swim,28.10,NA
Susan Hynes,184035,Duke University,2018,100 Y Breast,Prelims,swim,1:02.51,-1.5%
Susan Hynes,184035,Duke University,2018,100 Y Breast,Finals,swim,1:01.34,+0.4%
Susan Hynes,184035,Duke University,2018,100 Y Breast,Timed Finals,swim,1:01.18,NA
Susan Hynes,184035,Duke University,2018,200 Y Breast,Prelims,swim,2:18.30,+2.8%
Susan Hynes,184035,Duke University,2018,200 Y IM,Prelims,swim,2:06.85,-2.2%
Jaina Gaudette,521830,Duke University,2018,1M Diving,Prelims,dive,235.25,NA
Jaina Gaudette,521830,Duke University,2018,10M Diving,Prelims,dive,159.20,NA
Jaina Gaudette,521830,Duke University,2018,3M Diving,Prelims,dive,242.95,NA
Erin Winslow,701050,Duke University,2018,1M Diving,Prelims,dive,215.05,NA
Erin Winslow,701050,Duke University,2018,10M Diving,Prelims,dive,178.10,NA
Erin Winslow,701050,Duke University,2018,3M Diving,Prelims,dive,237.95,NA
Brittany Kampfer,283111,Duke University,2018,200 Y Free,Prelims,swim,1:51.24,-0.2%
Brittany Kampfer,283111,Duke University,2018,500 Y Free,NA,swim,4:53.66,-1.1%
Brittany Kampfer,283111,Duke University,2018,500 Y Free,Prelims,swim,4:51.94,-0.5%
Brittany Kampfer,283111,Duke University,2018,1650 Y Free,Timed Finals,swim,16:39.07,+1.6%
Anna Quinn,288543,Duke University,2018,100 Y Fly,Prelims,swim,54.97,-0.1%
Anna Quinn,288543,Duke University,2018,200 Y Fly,Prelims,swim,2:00.88,+0.6%
Anna Quinn,288543,Duke University,2018,200 Y Fly,Finals,swim,2:00.59,+0.8%
Anna Quinn,288543,Duke University,2018,200 Y IM,Prelims,swim,2:05.48,+0.1%
Mickayla Hinkle,179940,Duke University,2018,100 Y Back,Prelims,swim,54.47,+0.7%
Mickayla Hinkle,179940,Duke University,2018,200 Y Back,Prelims,swim,1:59.91,+0.6%
Alexandra Aitchison,258219,Duke University,2018,50 Y Free,Prelims,swim,23.49,+0.5%
Alexandra Aitchison,258219,Duke University,2018,50 Y Free,Timed Finals,swim,22.71,NA
Alexandra Aitchison,258219,Duke University,2018,100 Y Free,Prelims,swim,50.62,-0.0%
Alexandra Aitchison,258219,Duke University,2018,200 Y Free,Prelims,swim,1:51.25,-1.1%
Halle Morris,349325,Duke University,2018,100 Y Breast,Prelims,swim,1:02.52,+1.9%
Halle Morris,349325,Duke University,2018,200 Y Breast,Prelims,swim,2:19.38,-0.2%
Halle Morris,349325,Duke University,2018,200 Y IM,Prelims,swim,2:06.64,-0.3%
Maria Sheridan,182174,Duke University,2018,50 Y Free,Prelims,swim,23.90,+0.0%
Maria Sheridan,182174,Duke University,2018,100 Y Back,Prelims,swim,56.26,+0.0%
Maria Sheridan,182174,Duke University,2018,200 Y Back,Prelims,swim,1:59.94,+1.0%
Kira Page,234013,Duke University,2018,50 Y Free,Prelims,swim,23.71,-1.0%
Kira Page,234013,Duke University,2018,100 Y Free,Prelims,swim,51.81,-1.2%
Kira Page,234013,Duke University,2018,200 Y Free,Prelims,swim,1:51.42,-0.5%
Alyssa Marsh,258169,Duke University,2019,50 Y Free,Prelims,swim,22.07,+0.2%
Alyssa Marsh,258169,Duke University,2019,50 Y Free,Finals,swim,22.15,-0.1%
Alyssa Marsh,258169,Duke University,2019,50 Y Free,Timed Finals,swim,22.21,-0.4%
Alyssa Marsh,258169,Duke University,2019,100 Y Free,Timed Finals,swim,48.27,+0.0%
Alyssa Marsh,258169,Duke University,2019,100 Y Back,Prelims,swim,52.23,+0.1%
Alyssa Marsh,258169,Duke University,2019,100 Y Back,Finals,swim,52.18,+0.2%
Alyssa Marsh,258169,Duke University,2019,100 Y Back,Timed Finals,swim,52.27,NA
Alyssa Marsh,258169,Duke University,2019,50 Y Fly,Timed Finals,swim,22.37,NA
Alyssa Marsh,258169,Duke University,2019,100 Y Fly,Prelims,swim,51.87,+0.4%
Alyssa Marsh,258169,Duke University,2019,100 Y Fly,Finals,swim,52.06,+0.1%
Madeline Hess,179634,Duke University,2019,50 Y Free,NA,swim,22.47,NA
Madeline Hess,179634,Duke University,2019,50 Y Free,Prelims,swim,22.45,+0.1%
Madeline Hess,179634,Duke University,2019,50 Y Free,Finals,swim,22.22,+1.1%
Madeline Hess,179634,Duke University,2019,50 Y Free,Timed Finals,swim,21.85,NA
Madeline Hess,179634,Duke University,2019,100 Y Free,Timed Finals,swim,49.42,NA
Madeline Hess,179634,Duke University,2019,200 Y Free,Timed Finals,swim,1:45.89,NA
Madeline Hess,179634,Duke University,2019,50 Y Back,Timed Finals,swim,24.32,+1.9%
Madeline Hess,179634,Duke University,2019,100 Y Back,Prelims,swim,52.92,+0.2%
Madeline Hess,179634,Duke University,2019,100 Y Back,Finals,swim,52.27,+1.4%
Madeline Hess,179634,Duke University,2019,200 Y Back,Prelims,swim,1:54.13,-0.2%
Madeline Hess,179634,Duke University,2019,200 Y Back,Finals,swim,1:53.82,+0.0%
Cabell Whitlow,394102,Duke University,2019,200 Y Fly,Prelims,swim,1:56.56,+0.2%
Cabell Whitlow,394102,Duke University,2019,200 Y Fly,Finals,swim,1:56.78,NA
Cabell Whitlow,394102,Duke University,2019,200 Y IM,Prelims,swim,1:59.94,+1.1%
Cabell Whitlow,394102,Duke University,2019,200 Y IM,Finals,swim,1:59.39,+1.5%
Cabell Whitlow,394102,Duke University,2019,400 Y IM,Prelims,swim,4:16.66,+0.5%
Cabell Whitlow,394102,Duke University,2019,400 Y IM,Finals,swim,4:11.00,+2.7%
Kylie Jordan,291652,Duke University,2019,200 Y Free,Timed Finals,swim,1:47.56,NA
Kylie Jordan,291652,Duke University,2019,100 Y Fly,Prelims,swim,52.16,-1.4%
Kylie Jordan,291652,Duke University,2019,100 Y Fly,Finals,swim,51.46,-0.1%
Kylie Jordan,291652,Duke University,2019,100 Y Fly,Timed Finals,swim,51.63,NA
Kylie Jordan,291652,Duke University,2019,200 Y Fly,Prelims,swim,1:57.56,-0.2%
Kylie Jordan,291652,Duke University,2019,200 Y Fly,Finals,swim,1:57.56,-0.2%
Kylie Jordan,291652,Duke University,2019,200 Y IM,Prelims,swim,1:59.21,+2.1%
Kylie Jordan,291652,Duke University,2019,200 Y IM,Finals,swim,1:59.63,+1.7%
Mackenzie Willborn,424086,Duke University,2019,1M Diving,Prelims,dive,228.50,NA
Mackenzie Willborn,424086,Duke University,2019,10M Diving,Prelims,dive,267.30,NA
Mackenzie Willborn,424086,Duke University,2019,10M Diving,Finals,dive,231.50,NA
Mackenzie Willborn,424086,Duke University,2019,3M Diving,Prelims,dive,311.70,NA
Mackenzie Willborn,424086,Duke University,2019,3M Diving,Finals,dive,311.55,NA
Maddison Pullinger,960960,Duke University,2019,1M Diving,Prelims,dive,288.15,NA
Maddison Pullinger,960960,Duke University,2019,1M Diving,Finals,dive,308.40,NA
Maddison Pullinger,960960,Duke University,2019,10M Diving,Prelims,dive,203.45,NA
Maddison Pullinger,960960,Duke University,2019,3M Diving,Prelims,dive,237.30,NA
Melissa Pish,272974,Duke University,2019,100 Y Free,Prelims,swim,49.38,+0.3%
Melissa Pish,272974,Duke University,2019,100 Y Free,Finals,swim,48.86,+1.3%
Melissa Pish,272974,Duke University,2019,100 Y Free,Timed Finals,swim,48.67,NA
Melissa Pish,272974,Duke University,2019,100 Y Free,Timed Finals,swim,48.57,NA
Melissa Pish,272974,Duke University,2019,200 Y Free,Prelims,swim,1:46.22,-0.7%
Melissa Pish,272974,Duke University,2019,200 Y Free,Finals,swim,1:45.08,+0.3%
Melissa Pish,272974,Duke University,2019,200 Y Free,Timed Finals,swim,1:45.48,-0.0%
Melissa Pish,272974,Duke University,2019,500 Y Free,Prelims,swim,4:48.17,-0.5%
Melissa Pish,272974,Duke University,2019,500 Y Free,Finals,swim,4:43.92,+1.0%
Easop Lee,356539,Duke University,2019,200 Y Free,Timed Finals,swim,1:46.59,NA
Easop Lee,356539,Duke University,2019,500 Y Free,Prelims,swim,4:44.21,+0.9%
Easop Lee,356539,Duke University,2019,500 Y Free,Finals,swim,4:43.76,+1.1%
Easop Lee,356539,Duke University,2019,200 Y Back,Prelims,swim,1:58.49,+0.6%
Easop Lee,356539,Duke University,2019,400 Y IM,Prelims,swim,4:18.16,-1.8%
Easop Lee,356539,Duke University,2019,400 Y IM,Finals,swim,4:14.17,-0.3%
Elizabeth Fitzpatrick,424082,Duke University,2019,1M Diving,Prelims,dive,228.00,NA
Elizabeth Fitzpatrick,424082,Duke University,2019,3M Diving,Prelims,dive,275.65,NA
Shayna Hollander,348368,Duke University,2019,50 Y Free,Prelims,swim,23.06,+0.5%
Shayna Hollander,348368,Duke University,2019,50 Y Free,Timed Finals,swim,22.49,NA
Shayna Hollander,348368,Duke University,2019,100 Y Back,Prelims,swim,53.45,+0.9%
Shayna Hollander,348368,Duke University,2019,100 Y Back,Finals,swim,55.49,-2.9%
Shayna Hollander,348368,Duke University,2019,200 Y Back,Prelims,swim,1:56.66,+1.2%
Shayna Hollander,348368,Duke University,2019,200 Y Back,Finals,swim,1:56.63,+1.3%
Carly Perri,349428,Duke University,2019,200 Y Free,Prelims,swim,1:48.32,+0.1%
Carly Perri,349428,Duke University,2019,200 Y Free,Finals,swim,1:48.56,-0.2%
Carly Perri,349428,Duke University,2019,500 Y Free,Prelims,swim,4:51.80,-0.3%
Carly Perri,349428,Duke University,2019,200 Y Fly,Prelims,swim,1:59.41,-0.9%
Carly Perri,349428,Duke University,2019,200 Y Fly,Finals,swim,1:59.83,-1.3%
Erin Winslow,701050,Duke University,2019,1M Diving,Prelims,dive,216.25,NA
Erin Winslow,701050,Duke University,2019,10M Diving,Prelims,dive,203.10,NA
Erin Winslow,701050,Duke University,2019,3M Diving,Prelims,dive,232.60,NA
Lucy Callard,358288,Duke University,2019,500 Y Free,Prelims,swim,4:54.65,-2.4%
Lucy Callard,358288,Duke University,2019,1650 Y Free,Timed Finals,swim,16:34.20,+0.3%
Jaina Gaudette,521830,Duke University,2019,1M Diving,Prelims,dive,216.80,NA
Jaina Gaudette,521830,Duke University,2019,10M Diving,Prelims,dive,139.20,NA
Jaina Gaudette,521830,Duke University,2019,3M Diving,Prelims,dive,232.80,NA
Zoe Lusk,419485,Duke University,2019,200 Y Breast,Prelims,swim,2:16.54,+0.2%
Zoe Lusk,419485,Duke University,2019,200 Y IM,Prelims,swim,2:01.05,-0.2%
Zoe Lusk,419485,Duke University,2019,400 Y IM,Prelims,swim,4:21.98,+0.1%
Zoe Lusk,419485,Duke University,2019,400 Y IM,Finals,swim,4:20.25,+0.7%
Halle Morris,349325,Duke University,2019,50 Y Free,Prelims,swim,24.23,NA
Halle Morris,349325,Duke University,2019,50 Y Breast,Timed Finals,swim,27.84,NA
Halle Morris,349325,Duke University,2019,100 Y Breast,Prelims,swim,1:02.32,+1.1%
Halle Morris,349325,Duke University,2019,100 Y Breast,Timed Finals,swim,1:02.38,NA
Halle Morris,349325,Duke University,2019,200 Y Breast,Prelims,swim,2:16.17,+2.1%
Halle Morris,349325,Duke University,2019,200 Y Breast,Finals,swim,2:16.32,+2.0%
Alexandra Aitchison,258219,Duke University,2019,50 Y Free,Prelims,swim,23.06,-0.2%
Alexandra Aitchison,258219,Duke University,2019,50 Y Free,Timed Finals,swim,22.24,NA
Alexandra Aitchison,258219,Duke University,2019,50 Y Free,Timed Finals,swim,22.38,NA
