Name,Swimmer_ID,Team,Year,Event,Event_Type,swim_type,Time,Improvement
Joseph Maginnis,178814,Duke University,2017,100 Y Fly,Prelims,swim,47.38,+2.2%
Joseph Maginnis,178814,Duke University,2017,100 Y Fly,Finals,swim,47.52,+1.9%
Joseph Maginnis,178814,Duke University,2017,200 Y Fly,Prelims,swim,1:51.38,NA
Yusuke Legard,376347,Duke University,2017,50 Y Free,Prelims,swim,20.00,-1.3%
Yusuke Legard,376347,Duke University,2017,50 Y Free,Finals,swim,20.12,-1.9%
Yusuke Legard,376347,Duke University,2017,50 Y Free,Timed Finals,swim,19.67,NA
Yusuke Legard,376347,Duke University,2017,50 Y Free,Timed Finals,swim,20.38,-3.2%
Yusuke Legard,376347,Duke University,2017,100 Y Free,Prelims,swim,43.87,+2.7%
Yusuke Legard,376347,Duke University,2017,100 Y Free,Finals,swim,43.44,+3.7%
Yusuke Legard,376347,Duke University,2017,100 Y Free,Timed Finals,swim,43.61,+3.3%
Yusuke Legard,376347,Duke University,2017,100 Y Fly,Prelims,swim,48.86,-0.4%
Sean Tate,236427,Duke University,2017,50 Y Free,Prelims,swim,20.44,+0.7%
Sean Tate,236427,Duke University,2017,100 Y Free,Prelims,swim,43.88,+1.1%
Sean Tate,236427,Duke University,2017,100 Y Free,Finals,swim,44.20,+0.4%
Sean Tate,236427,Duke University,2017,100 Y Free,Timed Finals,swim,43.84,NA
Sean Tate,236427,Duke University,2017,100 Y Free,Timed Finals,swim,44.00,NA
Sean Tate,236427,Duke University,2017,200 Y Free,Prelims,swim,1:36.65,+2.0%
Sean Tate,236427,Duke University,2017,200 Y Free,Finals,swim,1:36.75,+1.9%
Sean Tate,236427,Duke University,2017,200 Y Free,Timed Finals,swim,1:35.02,NA
Alexander Pena,219068,Duke University,2017,50 Y Free,Prelims,swim,20.18,+0.2%
Alexander Pena,219068,Duke University,2017,50 Y Free,Timed Finals,swim,19.31,NA
Alexander Pena,219068,Duke University,2017,200 Y Free,Prelims,swim,1:38.12,-0.7%
Alexander Pena,219068,Duke University,2017,200 Y Back,Prelims,swim,1:45.44,-1.0%
Alexander Pena,219068,Duke University,2017,200 Y Back,Finals,swim,1:45.29,-0.9%
Michael Seaberg,179804,Duke University,2017,50 Y Free,Prelims,swim,20.29,+1.9%
Michael Seaberg,179804,Duke University,2017,50 Y Free,Timed Finals,swim,19.67,NA
Michael Seaberg,179804,Duke University,2017,100 Y Breast,Prelims,swim,54.38,-0.1%
Michael Seaberg,179804,Duke University,2017,100 Y Breast,Finals,swim,55.83,-2.8%
Michael Seaberg,179804,Duke University,2017,200 Y Breast,Prelims,swim,2:00.12,+1.0%
Michael Seaberg,179804,Duke University,2017,200 Y Breast,Finals,swim,2:00.44,+0.7%
Bradley Cline,144094,Duke University,2017,200 Y Free,Timed Finals,swim,1:35.87,NA
Bradley Cline,144094,Duke University,2017,200 Y Back,Prelims,swim,1:46.14,+2.5%
Bradley Cline,144094,Duke University,2017,200 Y Back,Finals,swim,1:46.80,+1.9%
Bradley Cline,144094,Duke University,2017,100 Y Breast,Prelims,swim,54.80,+2.2%
Bradley Cline,144094,Duke University,2017,200 Y IM,Prelims,swim,1:47.21,+1.5%
Miles Williams,364194,Duke University,2017,50 Y Free,Timed Finals,swim,19.65,NA
Miles Williams,364194,Duke University,2017,100 Y Free,Prelims,swim,44.22,+0.5%
Miles Williams,364194,Duke University,2017,100 Y Free,Timed Finals,swim,43.18,NA
Miles Williams,364194,Duke University,2017,200 Y Free,Prelims,swim,1:37.92,+0.7%
Miles Williams,364194,Duke University,2017,200 Y Free,Timed Finals,swim,1:37.21,NA
Miles Williams,364194,Duke University,2017,500 Y Free,Prelims,swim,4:28.20,-0.7%
Christopher Murphy,237412,Duke University,2017,500 Y Free,Prelims,swim,4:30.70,-0.1%
Christopher Murphy,237412,Duke University,2017,100 Y Back,Prelims,swim,48.72,+1.7%
Christopher Murphy,237412,Duke University,2017,200 Y Back,Prelims,swim,1:46.71,-0.1%
Evan Moretti,424083,Duke University,2018,1M Diving,Prelims,dive,367.30,NA
Evan Moretti,424083,Duke University,2018,1M Diving,Finals,dive,366.40,NA
Evan Moretti,424083,Duke University,2018,10M Diving,Prelims,dive,291.15,NA
Evan Moretti,424083,Duke University,2018,3M Diving,Prelims,dive,400.40,NA
Evan Moretti,424083,Duke University,2018,3M Diving,Finals,dive,341.85,NA
Nathaniel Hernandez,313699,Duke University,2018,1M Diving,Prelims,dive,294.60,NA
Nathaniel Hernandez,313699,Duke University,2018,10M Diving,Prelims,dive,305.15,NA
Nathaniel Hernandez,313699,Duke University,2018,10M Diving,Finals,dive,310.60,NA
Nathaniel Hernandez,313699,Duke University,2018,3M Diving,Prelims,dive,343.55,NA
Nathaniel Hernandez,313699,Duke University,2018,3M Diving,Finals,dive,344.90,NA
Judson Howard,258037,Duke University,2018,100 Y Breast,Prelims,swim,52.95,+1.9%
Judson Howard,258037,Duke University,2018,100 Y Breast,Finals,swim,53.18,+1.4%
Judson Howard,258037,Duke University,2018,100 Y Breast,Timed Finals,swim,52.56,NA
Judson Howard,258037,Duke University,2018,200 Y Breast,Prelims,swim,1:55.31,+2.1%
Judson Howard,258037,Duke University,2018,200 Y Breast,Finals,swim,1:55.19,+2.2%
Judson Howard,258037,Duke University,2018,200 Y IM,Prelims,swim,1:45.47,+2.8%
Judson Howard,258037,Duke University,2018,200 Y IM,Finals,swim,1:45.37,+2.9%
Tianyi Zeng,701053,Duke University,2018,1M Diving,Prelims,dive,324.40,NA
Tianyi Zeng,701053,Duke University,2018,10M Diving,Prelims,dive,278.90,NA
Tianyi Zeng,701053,Duke University,2018,3M Diving,Prelims,dive,315.05,NA
Miles Williams,364194,Duke University,2018,50 Y Free,Prelims,swim,19.79,+1.4%
Miles Williams,364194,Duke University,2018,50 Y Free,Finals,swim,19.70,+1.8%
Miles Williams,364194,Duke University,2018,50 Y Free,Timed Finals,swim,19.04,NA
Miles Williams,364194,Duke University,2018,100 Y Free,Prelims,swim,43.33,+1.0%
Miles Williams,364194,Duke University,2018,100 Y Free,Finals,swim,43.15,+1.4%
Miles Williams,364194,Duke University,2018,100 Y Free,Timed Finals,swim,42.84,NA
Miles Williams,364194,Duke University,2018,200 Y Free,Prelims,swim,1:36.14,-1.2%
Miles Williams,364194,Duke University,2018,200 Y Free,Finals,swim,1:35.34,-0.3%
Miles Williams,364194,Duke University,2018,200 Y Free,Timed Finals,swim,1:35.03,+2.1%
Miles Williams,364194,Duke University,2018,50 Y Fly,Timed Finals,swim,21.12,NA
Joshua Owsiany,424084,Duke University,2018,1M Diving,Prelims,dive,303.05,NA
Joshua Owsiany,424084,Duke University,2018,10M Diving,Prelims,dive,266.60,NA
Joshua Owsiany,424084,Duke University,2018,3M Diving,Prelims,dive,300.45,NA
Maximilian St. George,282148,Duke University,2018,50 Y Free,Prelims,swim,20.30,+1.2%
Maximilian St. George,282148,Duke University,2018,50 Y Free,Timed Finals,swim,19.50,NA
Maximilian St. George,282148,Duke University,2018,100 Y Free,Timed Finals,swim,43.18,NA
Maximilian St. George,282148,Duke University,2018,50 Y Back,Timed Finals,swim,21.52,+1.3%
Maximilian St. George,282148,Duke University,2018,100 Y Back,Prelims,swim,46.53,+0.4%
Maximilian St. George,282148,Duke University,2018,100 Y Back,Finals,swim,46.48,+0.5%
Maximilian St. George,282148,Duke University,2018,100 Y Back,Timed Finals,swim,46.27,+1.0%
Maximilian St. George,282148,Duke University,2018,200 Y Back,Prelims,swim,1:43.88,+2.0%
Maximilian St. George,282148,Duke University,2018,200 Y Back,Finals,swim,1:43.73,+2.1%
Matthew Johnson,167843,Duke University,2018,500 Y Free,Prelims,swim,4:23.69,+2.2%
Matthew Johnson,167843,Duke University,2018,1650 Y Free,Timed Finals,swim,15:03.80,+2.8%
Matthew Johnson,167843,Duke University,2018,400 Y IM,Prelims,swim,3:58.15,+1.8%
Yusuke Legard,376347,Duke University,2018,50 Y Free,Prelims,swim,19.89,-0.3%
Yusuke Legard,376347,Duke University,2018,50 Y Free,Finals,swim,19.84,-0.1%
Yusuke Legard,376347,Duke University,2018,50 Y Free,Timed Finals,swim,19.39,NA
Yusuke Legard,376347,Duke University,2018,50 Y Free,Timed Finals,swim,20.00,-0.9%
Yusuke Legard,376347,Duke University,2018,100 Y Free,Prelims,swim,43.33,+2.1%
Yusuke Legard,376347,Duke University,2018,100 Y Free,Finals,swim,43.63,+1.4%
Yusuke Legard,376347,Duke University,2018,100 Y Free,Timed Finals,swim,43.76,+1.2%
Yusuke Legard,376347,Duke University,2018,200 Y Free,Timed Finals,swim,1:38.23,NA
Yusuke Legard,376347,Duke University,2018,50 Y Fly,Timed Finals,swim,22.26,NA
Yusuke Legard,376347,Duke University,2018,100 Y Fly,Timed Finals,swim,48.35,NA
Sean Tate,236427,Duke University,2018,100 Y Free,Prelims,swim,44.52,+0.2%
Sean Tate,236427,Duke University,2018,100 Y Free,Timed Finals,swim,44.05,NA
Sean Tate,236427,Duke University,2018,100 Y Free,Timed Finals,swim,44.21,NA
Sean Tate,236427,Duke University,2018,200 Y Free,Timed Finals,swim,1:36.85,NA
Sean Tate,236427,Duke University,2018,50 Y Breast,Timed Finals,swim,23.96,NA
Sean Tate,236427,Duke University,2018,100 Y Breast,Prelims,swim,53.97,+0.8%
Sean Tate,236427,Duke University,2018,100 Y Breast,Finals,swim,53.73,+1.3%
Sean Tate,236427,Duke University,2018,200 Y IM,Prelims,swim,1:47.84,+0.7%
Sheldon Boboff,284323,Duke University,2018,100 Y Free,Prelims,swim,44.72,+0.9%
Sheldon Boboff,284323,Duke University,2018,200 Y Free,Prelims,swim,1:36.27,+1.1%
Sheldon Boboff,284323,Duke University,2018,200 Y Free,Finals,swim,1:36.17,+1.2%
Sheldon Boboff,284323,Duke University,2018,200 Y Free,Timed Finals,swim,1:35.86,NA
Sheldon Boboff,284323,Duke University,2018,200 Y IM,Prelims,swim,1:48.03,+2.1%
Spencer Lafata,242561,Duke University,2018,500 Y Free,Prelims,swim,4:26.19,+1.6%
Spencer Lafata,242561,Duke University,2018,1650 Y Free,Timed Finals,swim,15:24.67,+1.6%
Spencer Lafata,242561,Duke University,2018,200 Y Fly,Prelims,swim,1:48.70,+1.3%
Spencer Lafata,242561,Duke University,2018,200 Y Fly,Finals,swim,1:49.39,+0.7%
NATHANIEL HARTLEY,333868,Duke University,2018,100 Y Back,Prelims,swim,48.17,+2.6%
NATHANIEL HARTLEY,333868,Duke University,2018,200 Y Back,Prelims,swim,1:46.48,+3.2%
NATHANIEL HARTLEY,333868,Duke University,2018,200 Y Back,Finals,swim,1:46.22,+3.5%
NATHANIEL HARTLEY,333868,Duke University,2018,200 Y IM,Prelims,swim,1:48.54,+3.6%
Riley Hickman,167902,Duke University,2018,500 Y Free,Prelims,swim,4:24.65,+2.3%
Riley Hickman,167902,Duke University,2018,1650 Y Free,Timed Finals,swim,15:21.22,+3.2%
Riley Hickman,167902,Duke University,2018,400 Y IM,Prelims,swim,3:55.51,+3.5%
Zachary Washart,423876,Duke University,2018,200 Y Free,Prelims,swim,1:40.20,+0.7%
Zachary Washart,423876,Duke University,2018,500 Y Free,Timed Finals,swim,4:28.62,+0.2%
Zachary Washart,423876,Duke University,2018,500 Y Free,Prelims,swim,4:29.34,-0.1%
Zachary Washart,423876,Duke University,2018,1650 Y Free,Timed Finals,swim,15:30.53,+1.4%
Adam Zimmer,242453,Duke University,2018,100 Y Breast,Prelims,swim,54.79,+1.8%
Adam Zimmer,242453,Duke University,2018,200 Y Breast,Prelims,swim,2:00.08,+2.4%
Adam Zimmer,242453,Duke University,2018,200 Y IM,Prelims,swim,1:50.08,+2.9%
Nicholas Bigot,292540,Duke University,2018,50 Y Free,Prelims,swim,20.41,+2.6%
Nicholas Bigot,292540,Duke University,2018,50 Y Free,Timed Finals,swim,19.92,NA
Nicholas Bigot,292540,Duke University,2018,100 Y Free,Prelims,swim,44.58,+1.2%
Nicholas Bigot,292540,Duke University,2018,200 Y Free,Prelims,swim,1:39.90,+2.0%
Daichi Matsuda,215740,Duke University,2018,100 Y Fly,Prelims,swim,49.39,+0.6%
Daichi Matsuda,215740,Duke University,2018,200 Y Fly,Prelims,swim,1:49.75,-0.3%
Daichi Matsuda,215740,Duke University,2018,200 Y IM,Prelims,swim,1:52.13,+0.5%
Alexander Pena,219068,Duke University,2018,50 Y Free,Prelims,swim,20.44,+1.7%
Alexander Pena,219068,Duke University,2018,200 Y Free,Prelims,swim,1:40.47,+1.7%
Alexander Pena,219068,Duke University,2018,200 Y Back,Prelims,swim,1:51.12,-0.7%
Noah Stevens,271070,Duke University,2018,100 Y Breast,Prelims,swim,55.89,+1.0%
Noah Stevens,271070,Duke University,2018,200 Y Breast,Prelims,swim,2:05.48,-2.1%
Noah Stevens,271070,Duke University,2018,50 Y Fly,Timed Finals,swim,22.43,NA
Noah Stevens,271070,Duke University,2018,100 Y Fly,Prelims,swim,49.05,+3.1%
Evan Moretti,424083,Duke University,2019,1M Diving,Prelims,dive,324.30,NA
Evan Moretti,424083,Duke University,2019,1M Diving,Finals,dive,308.90,NA
Evan Moretti,424083,Duke University,2019,10M Diving,Prelims,dive,331.45,NA
Evan Moretti,424083,Duke University,2019,10M Diving,Finals,dive,372.55,NA
Evan Moretti,424083,Duke University,2019,3M Diving,Prelims,dive,377.70,NA
Evan Moretti,424083,Duke University,2019,3M Diving,Finals,dive,403.55,NA
Nathaniel Hernandez,313699,Duke University,2019,1M Diving,Prelims,dive,289.05,NA
Nathaniel Hernandez,313699,Duke University,2019,1M Diving,Finals,dive,337.05,NA
Nathaniel Hernandez,313699,Duke University,2019,10M Diving,Prelims,dive,295.75,NA
Nathaniel Hernandez,313699,Duke University,2019,10M Diving,Finals,dive,308.00,NA
Nathaniel Hernandez,313699,Duke University,2019,3M Diving,Prelims,dive,325.90,NA
Judson Howard,258037,Duke University,2019,100 Y Breast,Prelims,swim,52.70,+3.1%
Judson Howard,258037,Duke University,2019,100 Y Breast,Finals,swim,52.79,+3.0%
Judson Howard,258037,Duke University,2019,100 Y Breast,Timed Finals,swim,52.12,NA
Judson Howard,258037,Duke University,2019,200 Y Breast,Prelims,swim,1:55.01,+3.4%
Judson Howard,258037,Duke University,2019,200 Y Breast,Finals,swim,1:54.80,+3.6%
Judson Howard,258037,Duke University,2019,200 Y IM,Prelims,swim,1:44.67,+3.4%
Judson Howard,258037,Duke University,2019,200 Y IM,Finals,swim,1:45.87,+2.3%
Miles Williams,364194,Duke University,2019,50 Y Free,Prelims,swim,19.66,-0.1%
Miles Williams,364194,Duke University,2019,50 Y Free,Finals,swim,19.74,-0.5%
Miles Williams,364194,Duke University,2019,50 Y Free,Timed Finals,swim,19.08,NA
Miles Williams,364194,Duke University,2019,100 Y Free,Prelims,swim,42.41,+2.3%
Miles Williams,364194,Duke University,2019,100 Y Free,Finals,swim,42.68,+1.7%
Miles Williams,364194,Duke University,2019,100 Y Free,Timed Finals,swim,42.44,NA
Miles Williams,364194,Duke University,2019,200 Y Free,Prelims,swim,1:35.36,-0.8%
Miles Williams,364194,Duke University,2019,200 Y Free,Finals,swim,1:34.89,-0.3%
Miles Williams,364194,Duke University,2019,200 Y Free,Timed Finals,swim,1:34.57,+1.2%
Miles Williams,364194,Duke University,2019,50 Y Fly,Timed Finals,swim,20.75,NA
Maximilian St. George,282148,Duke University,2019,50 Y Free,Prelims,swim,19.96,+2.7%
Maximilian St. George,282148,Duke University,2019,50 Y Free,Finals,swim,19.86,+3.2%
Maximilian St. George,282148,Duke University,2019,50 Y Free,Timed Finals,swim,19.53,NA
Maximilian St. George,282148,Duke University,2019,100 Y Free,Timed Finals,swim,43.19,NA
Maximilian St. George,282148,Duke University,2019,50 Y Back,Timed Finals,swim,21.21,+1.7%
Maximilian St. George,282148,Duke University,2019,100 Y Back,Prelims,swim,46.00,+1.2%
Maximilian St. George,282148,Duke University,2019,100 Y Back,Finals,swim,46.28,+0.6%
Maximilian St. George,282148,Duke University,2019,100 Y Back,Timed Finals,swim,45.76,+1.7%
Maximilian St. George,282148,Duke University,2019,200 Y Back,Prelims,swim,1:45.11,-0.1%
Maximilian St. George,282148,Duke University,2019,200 Y Back,Finals,swim,1:42.86,+2.0%
Sean Tate,236427,Duke University,2019,100 Y Free,Prelims,swim,44.24,+0.4%
Sean Tate,236427,Duke University,2019,200 Y Free,Timed Finals,swim,1:36.26,NA
Sean Tate,236427,Duke University,2019,50 Y Breast,Timed Finals,swim,23.80,NA
Sean Tate,236427,Duke University,2019,100 Y Breast,Prelims,swim,53.24,+1.5%
Sean Tate,236427,Duke University,2019,100 Y Breast,Finals,swim,53.24,+1.5%
Sean Tate,236427,Duke University,2019,200 Y IM,Prelims,swim,1:46.09,+1.9%
Sean Tate,236427,Duke University,2019,200 Y IM,Finals,swim,1:45.82,+2.2%
Yusuke Legard,376347,Duke University,2019,50 Y Free,Prelims,swim,19.77,+1.6%
Yusuke Legard,376347,Duke University,2019,50 Y Free,Finals,swim,19.73,+1.8%
Yusuke Legard,376347,Duke University,2019,50 Y Free,Timed Finals,swim,19.14,NA
Yusuke Legard,376347,Duke University,2019,50 Y Free,Timed Finals,swim,19.78,+1.6%
Yusuke Legard,376347,Duke University,2019,100 Y Free,Prelims,swim,43.65,+0.6%
Yusuke Legard,376347,Duke University,2019,100 Y Free,Finals,swim,43.47,+1.0%
Yusuke Legard,376347,Duke University,2019,100 Y Free,Timed Finals,swim,43.24,NA
Yusuke Legard,376347,Duke University,2019,100 Y Free,Timed Finals,swim,43.68,+0.5%
Yusuke Legard,376347,Duke University,2019,200 Y Free,Prelims,swim,1:36.74,+1.5%
Joshua Owsiany,424084,Duke University,2019,1M Diving,Prelims,dive,210.05,NA
Joshua Owsiany,424084,Duke University,2019,10M Diving,Prelims,dive,222.20,NA
Joshua Owsiany,424084,Duke University,2019,3M Diving,Prelims,dive,308.20,NA
Harel Anolick,393230,Duke University,2019,1M Diving,Prelims,dive,260.10,NA
Harel Anolick,393230,Duke University,2019,10M Diving,Prelims,dive,224.10,NA
Harel Anolick,393230,Duke University,2019,3M Diving,Prelims,dive,205.65,NA
Sheldon Boboff,284323,Duke University,2019,100 Y Free,Prelims,swim,43.90,+1.3%
Sheldon Boboff,284323,Duke University,2019,100 Y Free,Timed Finals,swim,43.66,NA
Sheldon Boboff,284323,Duke University,2019,200 Y Free,Prelims,swim,1:36.28,+0.6%
Sheldon Boboff,284323,Duke University,2019,200 Y Free,Finals,swim,1:35.12,+1.8%
Sheldon Boboff,284323,Duke University,2019,200 Y Free,Timed Finals,swim,1:35.42,NA
Sheldon Boboff,284323,Duke University,2019,200 Y IM,Prelims,swim,1:46.18,+2.5%
Sheldon Boboff,284323,Duke University,2019,200 Y IM,Finals,swim,1:47.15,+1.6%
Adam Zimmer,242453,Duke University,2019,100 Y Breast,Prelims,swim,54.31,+1.5%
Adam Zimmer,242453,Duke University,2019,100 Y Breast,Finals,swim,54.13,+1.9%
Adam Zimmer,242453,Duke University,2019,200 Y Breast,Prelims,swim,1:59.52,+2.7%
Adam Zimmer,242453,Duke University,2019,200 Y Breast,Finals,swim,1:59.06,+3.1%
Adam Zimmer,242453,Duke University,2019,200 Y IM,Prelims,swim,1:48.24,+4.1%
NATHANIEL HARTLEY,333868,Duke University,2019,50 Y Free,Timed Finals,swim,20.37,+2.5%
NATHANIEL HARTLEY,333868,Duke University,2019,50 Y Free,Timed Finals,swim,19.97,NA
NATHANIEL HARTLEY,333868,Duke University,2019,200 Y Free,Timed Finals,swim,1:35.57,NA
NATHANIEL HARTLEY,333868,Duke University,2019,100 Y Back,Prelims,swim,47.94,+1.6%
NATHANIEL HARTLEY,333868,Duke University,2019,100 Y Back,Finals,swim,47.35,+2.8%
NATHANIEL HARTLEY,333868,Duke University,2019,200 Y Back,Prelims,swim,1:47.16,+0.3%
NATHANIEL HARTLEY,333868,Duke University,2019,200 Y Back,Finals,swim,1:47.27,+0.2%
NATHANIEL HARTLEY,333868,Duke University,2019,100 Y Fly,Prelims,swim,48.08,+1.8%
NATHANIEL HARTLEY,333868,Duke University,2019,100 Y Fly,Timed Finals,swim,47.81,NA
Spencer Lafata,242561,Duke University,2019,500 Y Free,Timed Finals,swim,4:26.01,+2.2%
Spencer Lafata,242561,Duke University,2019,500 Y Free,Prelims,swim,4:27.15,+1.8%
Spencer Lafata,242561,Duke University,2019,1650 Y Free,Timed Finals,swim,15:23.52,+0.7%
Spencer Lafata,242561,Duke University,2019,200 Y Fly,Prelims,swim,1:49.30,+1.7%
Cole Reznick,413206,Duke University,2019,100 Y Breast,Timed Finals,swim,55.35,+1.8%
Cole Reznick,413206,Duke University,2019,100 Y Breast,Prelims,swim,55.32,+1.8%
Cole Reznick,413206,Duke University,2019,200 Y Breast,Prelims,swim,1:59.32,+2.1%
Cole Reznick,413206,Duke University,2019,200 Y Breast,Finals,swim,1:59.48,+2.0%
Cole Reznick,413206,Duke University,2019,200 Y IM,Timed Finals,swim,1:48.48,+1.1%
Cole Reznick,413206,Duke University,2019,200 Y IM,Prelims,swim,1:48.61,+1.0%
Everett Werner,400813,Duke University,2019,500 Y Free,Prelims,swim,4:27.60,+3.1%
Everett Werner,400813,Duke University,2019,200 Y Fly,Prelims,swim,1:48.66,+1.7%
Everett Werner,400813,Duke University,2019,400 Y IM,Timed Finals,swim,3:52.68,+0.8%
Everett Werner,400813,Duke University,2019,400 Y IM,Prelims,swim,3:52.65,+0.9%
Zachary Washart,423876,Duke University,2019,200 Y Free,Prelims,swim,1:40.68,-1.1%
Zachary Washart,423876,Duke University,2019,500 Y Free,Timed Finals,swim,4:26.40,+0.6%
Zachary Washart,423876,Duke University,2019,500 Y Free,Prelims,swim,4:29.50,-0.5%
Zachary Washart,423876,Duke University,2019,1650 Y Free,Timed Finals,swim,15:35.23,-0.5%
Riley Hickman,167902,Duke University,2019,500 Y Free,Prelims,swim,4:27.15,+2.6%
Riley Hickman,167902,Duke University,2019,1650 Y Free,Timed Finals,swim,15:44.57,-0.7%
Riley Hickman,167902,Duke University,2019,400 Y IM,Prelims,swim,3:56.47,+4.5%
David Hallaron,388152,Duke University,2019,200 Y Free,Timed Finals,swim,1:38.43,+1.3%
David Hallaron,388152,Duke University,2019,200 Y Free,Prelims,swim,1:38.83,+0.9%
David Hallaron,388152,Duke University,2019,500 Y Free,Prelims,swim,4:27.44,+1.0%
